ID,Site,Sub-layer,Raw.material,Fire,Cortex,Cortex.position,Class,Blank,Blank.technology,Technology,Preservation,Length,Width,Thickness,Platform.width,Platform.thickness,Platform.type,Platform.shape,Dorsal.thinning,Bulb,Bulbar.scars,Bulb.type,Shattered.bulb,Lip,Lip.type,Knapping.technique,Curvature,Torsion,Section,Blank.shape,Scar.pattern,Scar.Pattern.2,Distal.end,Plunging,Bladelet.negatives,Typology,Typology.new,Typology.macro,Aurignacian.retouch,Retouch.position,Dorsal.retouch.localization,Ventral.retouch.localization,left_right,unilateral_bilateral,Angle.retouch.left,Angle.retouch.right,Angle.retouch.base.apex,Retouch.type.left,Retouch.type.right,Retouch.type.base.apex,Retouch.shape.left,Retouch.shape.right,Retouch.shape.base.apex,Max.retouch.length,Bulin.spalls.negative,Torsion.simplified,Platform_ratio,Robustness,Elongation,Volume,Area,Scanner,model.3D
Ca_44,Cala,AU11,Radiolarite,FALSE,1-33%,NA,Core-Tool,Other,Other,Other,Other,20.20000076,35.29999924,26.79999924,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Rabot,Rabot,Rabot,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.317164188,0.572237994,9609.418945,2831.019316,Artec.Spider,yes
Ca_45,Cala,AU11,Chert,FALSE,66-99%,NA,Core-Tool,Other,Other,Other,Other,16,24.79999924,45.59999847,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Endscraper thick-nosed,Endscraper thick-nosed,Endscraper,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543859651,0.64516131,8255.444336,2639.982473,Artec.Spider,yes
Ca_46,Cala,AU11,Radiolarite,FALSE,33-66%,NA,Core-Tool,Other,Other,Other,Other,22,24.20000076,33.79999924,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Endscraper carinated,Endscraper carinated,Endscraper,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71597637,0.90909088,6651.782227,2228.680404,Artec.Spider,yes
Ca_47,Cala,AU11,Radiolarite,FALSE,66-99%,NA,Core-Tool,Flake,Cortical,Initialization,Complete,16.20000076,21.29999924,33.79999924,NA,NA,Undetermined,Undetermined,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Endscraper carinated,Endscraper carinated,Endscraper,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.630177506,0.760563443,4322.386719,1689.696447,Artec.Spider,yes
Ca_48,Cala,AU11,Radiolarite,TRUE,1-33%,NA,Core-Tool,Other,Other,Other,Other,22.29999924,23.5,38.40000153,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Endscraper carinated,Endscraper carinated,Endscraper,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611979142,0.948936138,6602.419434,2398.374106,Artec.Spider,yes
Ca_49,Cala,AU11,Chert,FALSE,0%,NA,Core-Tool,Flake,Optimal production,Optimal,Complete,22.60000038,27.89999962,43,NA,NA,Undetermined,Undetermined,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Endscraper carinated,Endscraper carinated,Endscraper,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6488372,0.810035867,7164.547852,2748.813013,Artec.Spider,yes
Ca_50,Cala,AU11,Chert,FALSE,1-33%,NA,Core-Tool,Flake,Semi-cortical,Semi-cortical,Complete,18.5,38.40000153,21.5,13,8,Plain,Rectangular,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Endscraper;Endscraper carinated;Endscraper double,Endscraper carinated,Endscraper,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.625,1.786046583,0.481770814,6340.241699,2230.657616,Artec.Spider,yes
Ca_51,Cala,AU11,Chert,FALSE,0%,NA,Core-Tool,Flake,Maintenance,Maintenance,Undetermined,18,20.39999962,41.59999847,4,2,Plain,Oval,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Endscraper thick-nosed;Scaled piece,Composite tool,Composite tool,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.490384624,0.882352958,5655.291016,2127.016976,Artec.Spider,yes
Ca_52,Cala,AU11,Chert,FALSE,0%,NA,Core-Tool,Flake,Optimal production,Optimal,Undetermined,15.10000038,24.60000038,34.79999924,5.300000191,5.900000095,Plain,Rectangular,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,Straight,NA,Lateral steep,NA,NA,NA,NA,FALSE,FALSE,Endscraper thick,Endscraper carinated,Endscraper,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.898305103,0.706896578,0.613821144,4952.051758,1901.122651,Artec.Spider,yes
Ca_53,Cala,AU11,Radiolarite,FALSE,66-99%,NA,Core-Tool,Flake,Cortical,Initialization,Complete,19.79999924,28.10000038,29,NA,NA,Undetermined,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Rabot,Rabot,Rabot,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96896553,0.704626298,4944.871582,1874.481665,Artec.Spider,yes
Ca_54,Cala,AU11,Radiolarite,FALSE,33-66%,Middle;Proximal,Tool,Flake,Semi-cortical,Semi-cortical,Complete,28.10000038,21.89999962,13.30000019,8,4.5,Cortical,Rectangular,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Endscraper flat-nosed,Endscraper flat-nosed,Endscraper,no,Direct,Distal,NA,NA,NA,NA,NA,NA,NA,NA,Lamellar,NA,NA,NA,12.39999962,NA,NA,1.777777778,1.646616489,1.283105063,3566.158691,1516.929213,Artec.Spider,yes
Ca_55,Cala,AU11,Chert,FALSE,0%,NA,Tool,Flake,Tablet,Maintenance,Complete,33.40000153,22.10000038,15.39999962,13.39999962,3.799999952,Plain,Winged,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,NA,NA,NA,NA,Bidirectional,Bidirectional,NA,FALSE,FALSE,Endscraper,Endscraper,Endscraper,no,Direct,Mesial right,NA,NA,NA,NA,NA,NA,NA,Stepped,NA,NA,NA,NA,6.900000095,NA,NA,3.526315733,1.435064995,1.51131226,4017.371582,1679.925016,Artec.Spider,yes
Ca_56,Cala,AU11,Chert,FALSE,0%,NA,Core-Tool,Flake,Optimal production,Optimal,Complete,27.79999924,22,12.69999981,9,3.5,Plain,Rectangular,FALSE,TRUE,TRUE,Pronounced,NA,FALSE,Absent,NA,NA,NA,NA,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Endscraper carinated;Flake retouched,Composite tool,Composite tool,yes,Direct,Continuous bilateral;Distal,NA,NA,NA,NA,NA,NA,Lamellar,Lamellar;Scalariform,Lamellar,NA,NA,NA,13.19999981,NA,NA,2.571428571,1.732283491,1.263636329,3006.576172,1340.638226,Artec.Spider,yes
Ca_57,Cala,AU11,Chert,FALSE,0%,NA,Core-Tool,Flake,Cortical,Optimal,Complete,13.30000019,23.60000038,21.60000038,NA,NA,Smashed,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,bipolar,NA,NA,NA,NA,Crossed,Other,NA,FALSE,FALSE,Endscraper carinated,Endscraper carinated,Endscraper,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.092592591,0.563559321,2678.97583,1252.166475,Artec.Spider,yes
Ca_58,Cala,AU11,Chert,FALSE,0%,NA,Tool,Flake,Optimal production,Optimal,Complete,23.5,17.60000038,5.5,NA,NA,Absent,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Endscraper;Flake retouched,Composite tool,Composite tool,no,Direct,Continuous bilateral;Distal,NA,NA,NA,NA,NA,NA,Stepped,Scalariform,Lamellar,NA,NA,NA,6.300000191,NA,NA,NA,3.200000069,1.335227244,1144.127563,812.5776055,Artec.Spider,yes
Ca_59,Cala,AU11,Chert,FALSE,0%,NA,Core-Tool,Flake,Optimal production,Optimal,Complete,21.5,27.5,12.39999962,16,7.300000191,Plain,Rectangular,FALSE,TRUE,FALSE,Pronounced,NA,FALSE,Absent,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Endscraper circular;Endscraper thick,Endscraper carinated,Endscraper,no,Direct,Continuous bilateral;Distal,NA,NA,NA,NA,NA,NA,NA,NA,Lamellar,NA,NA,NA,15,NA,NA,2.191780765,2.217742004,0.781818182,2779.367188,1222.103983,Artec.Spider,yes
Ca_60,Cala,AU11,Radiolarite,FALSE,1-33%,Right,Tool,Flake,Debordant,Maintenance,Complete,37.59999847,27.10000038,6.699999809,NA,NA,Undetermined,Undetermined,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Endscraper,Endscraper,Endscraper,no,Direct,Proximal,NA,NA,NA,NA,NA,NA,NA,NA,Lamellar,NA,NA,NA,6.900000095,NA,NA,NA,4.044776291,1.387453799,3527.108643,1854.349742,Artec.Spider,yes
Ca_61,Cala,AU11,Radiolarite,FALSE,0%,NA,Core-Tool,Flake,Optimal production,Optimal,Complete,28.5,21.60000038,7.300000191,NA,NA,Undetermined,Undetermined,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Endscraper carinated,Endscraper carinated,Endscraper,no,Direct,Proximal,NA,NA,NA,NA,NA,NA,NA,NA,Lamellar,NA,NA,NA,11.39999962,NA,NA,NA,2.958904085,1.319444421,1764.635864,1110.239861,Artec.Spider,yes
Ca_62,Cala,AU11,Radiolarite,FALSE,100%,100%,Tool,Flake,Cortical,Initialization,Distal,22.5,21.10000038,7,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Endscraper,Endscraper,Endscraper,no,NA,Distal,NA,NA,NA,NA,NA,NA,NA,NA,Lamellar;Marginal,NA,NA,NA,NA,NA,NA,NA,3.014285769,1.066350692,1457.750366,934.1412908,Artec.Spider,yes
Ca_63,Cala,AU11,Chert,FALSE,0%,NA,Tool,Blade,Optimal production,Optimal,Distal,27,13.30000019,3.400000095,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,Undetermined,NA,Unidirectional,Unidirectional parallel,Convex,FALSE,FALSE,Blade pointed,Blade pointed,Blade retouched,no,NA,Continuous bilateral;Distal,NA,NA,NA,NA,NA,NA,Scalariform,Scalariform,Lamellar,NA,NA,NA,3.200000048,NA,NA,NA,3.911764652,2.030075159,489.1698608,611.5868911,Artec.Spider,yes
Ca_64,Cala,AU11,Radiolarite,FALSE,0%,NA,Tool,Flake,Optimal production,Optimal,Complete,21,21.10000038,9.199999809,15.89999962,9.399999619,Plain,Irregular,FALSE,TRUE,FALSE,Pronounced,NA,FALSE,Absent,NA,NA,NA,NA,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Endscraper,Endscraper,Endscraper,no,Direct,Distal,NA,NA,NA,NA,NA,NA,NA,NA,Lamellar,NA,NA,NA,8,NA,NA,1.69148939,2.29347835,0.995260646,1996.01355,1000.051467,Artec.Spider,yes
Ca_65,Cala,AU11,Chert,FALSE,0%,NA,Core,Flake,Optimal production,Optimal,Complete,21,22.5,11.10000038,4,2.400000095,Plain,Irregular,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,NA,NA,NA,NA,Crossed,Other,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lamellar,NA,NA,NA,NA,NA,NA,1.6666666,2.027026957,0.933333333,1910.140747,944.2394196,Artec.Spider,yes
Ca_66,Cala,AU11,Chert,FALSE,0%,NA,Tool,Flake,Optimal production,Optimal,Complete,27,16.5,6.800000191,NA,NA,Undetermined,Undetermined,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Endscraper double;Flake retouched,Composite tool,Composite tool,yes,NA,Continuous bilateral;Distal;Proximal,NA,NA,NA,NA,NA,NA,Stepped,Stepped,Lamellar,NA,NA,NA,6.300000191,NA,NA,NA,2.42647052,1.636363636,1321.31665,835.4291162,Artec.Spider,yes
Ca_67,Cala,AU11,Radiolarite,FALSE,33-66%,Right,Tool,Flake,Debordant,Maintenance,Complete,30.79999924,16.70000076,7.900000095,7,3.799999952,Cortical,Oval,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,NA,NA,NA,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Endscraper;Flake retouched,Composite tool,Composite tool,no,NA,Continuous left;Distal,NA,NA,NA,NA,NA,NA,Stepped,NA,Stepped,NA,NA,NA,6.599999905,NA,NA,1.842105286,2.113924122,1.844311247,2071.760254,1229.312087,Artec.Spider,yes
Ca_68,Cala,AU11,Radiolarite,FALSE,1-33%,Left,Tool,Flake,Debordant,Maintenance,Complete,29.29999924,19.20000076,7,NA,NA,Undetermined,Undetermined,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Endscraper,Endscraper,Endscraper,no,NA,Proximal,NA,NA,NA,NA,NA,NA,NA,NA,Lamellar,NA,NA,NA,7.5,NA,NA,NA,2.742857252,1.526041566,1445.804932,1093.668587,Artec.Spider,yes
Ca_69,Cala,AU11,Chert,FALSE,0%,NA,Tool,Flake,Optimal production,Optimal,Complete,22.10000038,17.79999924,8,NA,NA,Undetermined,Undetermined,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,Undetermined,Undetermined,NA,FALSE,FALSE,Endscraper;Flake retouched,Composite tool,Composite tool,yes,NA,Continuous bilateral;Distal;Proximal,NA,NA,NA,NA,NA,NA,Stepped,Stepped,Lamellar,NA,NA,NA,8.899999619,NA,NA,NA,2.224999905,1.241573108,1080.040161,735.2788479,Artec.Spider,yes
Ca_70,Cala,AU11,Chert,FALSE,0%,NA,Tool,Flake,Optimal production,Optimal,Complete,28,22.10000038,9.699999809,2,1.5,Plain,Oval,FALSE,TRUE,FALSE,Pronounced,NA,FALSE,Absent,NA,NA,NA,NA,NA,Unidirectional parallel,Unidirectional parallel,NA,FALSE,FALSE,Endscraper,Endscraper,Endscraper,no,NA,Distal,NA,NA,NA,NA,NA,NA,NA,NA,Lamellar,NA,NA,NA,9,NA,NA,1.333333333,2.2783506,1.266968304,2034.780273,1117.503726,Artec.Spider,yes
Ca_71,Cala,AU11,Quartzite,FALSE,0%,NA,Core-Tool,Flake,Optimal production,Optimal,Proximal,23,20.89999962,10.30000019,9,6,Plain,Triangular,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,Undetermined,Undetermined,NA,FALSE,FALSE,Endscraper thick,Endscraper carinated,Endscraper,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,2.029126139,1.100478489,2143.388672,1068.201113,Artec.Spider,yes
Ca_72,Cala,AU11,Chert,FALSE,1-33%,Distal,Core-Tool,Flake,Semi-cortical,Semi-cortical,Complete,31.79999924,22.60000038,11.60000038,NA,NA,Undetermined,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Curved,1L,NA,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Endscraper thick,Endscraper carinated,Endscraper,no,Direct,Continuous right;Distal,NA,NA,NA,NA,NA,NA,NA,Lamellar,Lamellar,NA,NA,NA,14.69999981,NA,yes,NA,1.948275831,1.407079589,2845.151855,1423.020761,Artec.Spider,yes
Ca_73,Cala,AU11,Chert,FALSE,0%,NA,Tool,Flake,Neo-crest,Maintenance,Distal,32.59999847,20.60000038,8.800000191,NA,NA,Undetermined,Undetermined,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,Bidirectional,Bidirectional,NA,FALSE,FALSE,Endscraper,Endscraper,Endscraper,no,NA,Distal,NA,NA,NA,NA,NA,NA,NA,NA,Lamellar,NA,NA,NA,7.900000095,NA,NA,NA,2.340909084,1.582524168,2818.978516,1377.960339,Artec.Spider,yes
Ca_74,Cala,AU11,Radiolarite,FALSE,0%,NA,Core-Tool,Flake,Crest,Initialization,Complete,26.29999924,20.20000076,9.600000381,NA,NA,Smashed,NA,FALSE,FALSE,FALSE,Absent,yes,FALSE,Absent,bipolar,NA,NA,NA,NA,Crossed,Other,NA,FALSE,FALSE,Endscraper carinated;Endscraper thick,Endscraper carinated,Endscraper,no,NA,Distal,NA,NA,NA,NA,NA,NA,NA,NA,Lamellar,NA,NA,NA,8.600000381,NA,NA,NA,2.104166663,1.301980111,2178.646973,1187.071468,Artec.Spider,yes
Ca_75,Cala,AU11,Chert,FALSE,0%,NA,Core-Tool,Flake,Optimal production,Optimal,Undetermined,14.10000038,26.5,23.20000076,2.200000048,1.399999976,Plain,Oval,FALSE,TRUE,FALSE,Pronounced,Concave,FALSE,Absent,bipolar?,NA,NA,NA,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Endscraper carinated;Endscraper thick,Endscraper carinated,Endscraper,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.571428632,1.142241342,0.532075486,2244.62915,1152.99157,Artec.Spider,yes
Ca_76,Cala,AU11,Chert,FALSE,1-33%,Proximal,Core-Tool,Flake,Semi-cortical,Semi-cortical,Complete,20.39999962,14.80000019,8,0.899999976,0.800000012,Cortical,Oval,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Straight,NA,NA,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Endscraper carinated;Flake retouched,Composite tool,Composite tool,yes,Direct,Continuous bilateral;Distal,NA,NA,NA,NA,NA,NA,Lamellar,Lamellar,Lamellar,NA,NA,NA,7.800000191,NA,NA,1.124999953,1.850000024,1.378378335,988.8093262,624.6381165,Artec.Spider,yes
Ca_77,Cala,AU11,Chert,FALSE,1-33%,Middle,Core-Tool,Flake,Semi-cortical,Semi-cortical,Complete,10,19,103,3.799999952,3.299999952,Plain,Triangular,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,Straight,NA,NA,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Endscraper carinated;Blade Aurignacian,Composite tool,Composite tool,yes,Direct,Continuous bilateral;Distal,NA,NA,NA,NA,NA,NA,Stepped,Scalariform;Stepped,Lamellar,NA,NA,NA,13.30000019,NA,NA,1.151515154,0.184466019,0.526315789,2448.207031,1205.083067,Artec.Spider,yes
Ca_78,Cala,AU13,Chert,FALSE,33-66%,NA,Core,Other,Other,Other,Other,33.40000153,26.89999962,22.10000038,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.217194532,1.241635762,8926.757813,2659.186232,Artec.Spider,yes
Ca_79,Cala,AU13,Radiolarite,FALSE,66-99%,NA,Core-Tool,Other,Other,Other,Other,18.5,21.89999962,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Rabot,Rabot,Rabot,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.842307678,0.844748873,3850.567627,1451.610071,Artec.Spider,yes
Ca_80,Cala,AU13,Chert,FALSE,1-33%,NA,Core-Tool,Flake,Semi-cortical,Semi-cortical,Complete,18.20000076,25.10000038,38.79999924,11.60000038,6.599999905,Cortical,Triangular,FALSE,TRUE,FALSE,Pronounced,NA,FALSE,Absent,NA,NA,NA,NA,NA,Crossed,Other,NA,FALSE,FALSE,Endscraper carinated,Endscraper carinated,Endscraper,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.757575841,0.646907239,0.725099621,5119.748047,1984.42605,Artec.Spider,yes
Ca_81,Cala,AU13,Chert,FALSE,33-66%,NA,Core-Tool,Flake,Semi-cortical,Semi-cortical,Complete,20.5,23.60000038,30.70000076,9,6.800000191,Plain,Oval,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,NA,NA,NA,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Rabot,Rabot,Rabot,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.323529375,0.768729635,0.868644054,5363.375977,1976.380932,Artec.Spider,yes
Ca_82,Cala,AU13,Chert,FALSE,33-66%,NA,Tool,Flake,Semi-cortical,Semi-cortical,Distal,39,21.39999962,11,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Endscraper;Flake retouched,Composite tool,Composite tool,no,Direct,Continuous left;Distal;Distal right,NA,NA,NA,Thin 30° - 60°,Semi-steep 60° - 80°,NA,Marginal;Stepped,Scalariform;Stepped,Lamellar,Straight,Convex,NA,8.899999619,NA,NA,NA,1.945454511,1.822429939,4453.740234,1858.429332,Artec.Spider,yes
Ca_83,Cala,AU13,Radiolarite,FALSE,33-66%,Distal,Tool,Flake,Semi-cortical,Semi-cortical,Complete,27.10000038,26.10000038,8.199999809,9,4,Plain,Rectangular,FALSE,TRUE,TRUE,Moderate,NA,FALSE,Absent,NA,NA,NA,NA,NA,Crossed,Other,NA,FALSE,FALSE,Endscraper circular,Endscraper,Endscraper,no,Direct,Continuous bilateral;Distal,NA,NA,NA,NA,NA,NA,Stepped,Stepped,Lamellar;Stepped,NA,NA,NA,6.599999905,NA,NA,2.25,3.18292695,1.038314176,2756.799316,1361.57911,Artec.Spider,yes
Ca_84,Cala,AU13,Radiolarite,FALSE,0%,NA,Tool,Flake,Maintenance,Maintenance,Complete,25.29999924,24.79999924,7.300000191,13.30000019,4,Plain,Winged,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,NA,NA,NA,NA,Unidirectional,Unidirectional parallel,NA,FALSE,TRUE,Endscraper;Flake retouched,Composite tool,Composite tool,no,NA,Continuous right;Distal;Distal left,NA,NA,NA,NA,NA,NA,NA,Stepped,Lamellar,NA,NA,NA,8,NA,NA,3.325000048,3.397260081,1.020161291,1825.859009,1222.097051,Artec.Spider,yes
Ca_85,Cala,AU13,Radiolarite,FALSE,1-33%,NA,Tool,Flake,Semi-cortical,Semi-cortical,Distal,30,21,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Endscraper,Endscraper,Endscraper,no,NA,Distal,NA,NA,NA,NA,NA,NA,NA,NA,Lamellar,NA,NA,NA,6.5,NA,NA,NA,4.2,1.428571429,1113.712891,905.9550306,Artec.Spider,yes
Ca_86,Cala,AU13,Chert,FALSE,0%,NA,Tool,Flake,Laminar,Optimal,Complete,36.29999924,18.79999924,8.300000191,3,0.300000012,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved slightly,1L,NA,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Endscraper thick,Endscraper,Endscraper,no,NA,Distal,NA,NA,NA,NA,NA,NA,NA,NA,Lamellar,NA,NA,NA,9.199999809,NA,yes,9.999999603,2.265060097,1.930851102,2044.727905,1289.796233,Artec.Spider,yes
Ca_87,Cala,AU13,Chert,FALSE,1-33%,Middle,Core-Tool,Blade,Crest,Initialization,Complete,33.40000153,16,9.100000381,4.599999905,2.700000048,Plain,Rectangular,FALSE,FALSE,FALSE,Absent,NA,TRUE,Pronounced,NA,Curved,0,Undetermined,Undetermined,Unidirectional parallel + crossed,Other,Undetermined,FALSE,FALSE,Blade with lateral retouch;Endscraper carinated,Composite tool,Composite tool,no,Direct,Continuous right;Distal,NA,NA,NA,NA,Thin 30° - 60°,NA,NA,Stepped,Lamellar,NA,Straight,NA,9.899999619,NA,no,1.703703638,1.758241685,2.087500095,1796.777954,1087.594083,Artec.Spider,yes
Ca_88,Cala,AU13,Chert,FALSE,0%,NA,Tool,Flake,Maintenance,Maintenance,Complete,32.5,26.10000038,7.199999809,3,0.300000012,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,Unidirectional parallel,Unidirectional parallel,NA,FALSE,TRUE,Endscraper,Endscraper,Endscraper,no,Direct,Distal,NA,NA,NA,NA,NA,NA,NA,NA,Lamellar,NA,NA,NA,8.199999809,NA,NA,9.999999603,3.625000149,1.24521071,2770.401367,1515.311648,Artec.Spider,yes
Ca_89,Cala,AU13,Chert,FALSE,1-33%,Left,Tool,Flake,Debordant,Maintenance,Complete,33.79999924,25.5,12,8.699999809,5.800000191,Plain,Rectangular,FALSE,TRUE,FALSE,Pronounced,NA,TRUE,Pronounced,NA,NA,NA,NA,NA,Bidirectional,Bidirectional,NA,FALSE,FALSE,Endscraper,Endscraper,Endscraper,no,Direct,Distal,NA,NA,NA,NA,NA,NA,NA,NA,Lamellar,NA,NA,NA,11.30000019,NA,NA,1.499999918,2.125,1.325490166,3930.506348,1847.227982,Artec.Spider,yes
Ca_90,Cala,AU13,Chert,FALSE,0%,NA,Core-Tool,Flake,Debordant,Maintenance,Complete,32.09999847,36.09999847,8.899999619,7.599999905,2.299999952,Plain,Oval,FALSE,TRUE,TRUE,Pronounced,NA,TRUE,Pronounced,NA,NA,NA,NA,NA,Bidirectional,Bidirectional,NA,FALSE,FALSE,Endscraper flat-nosed;Endscraper thick,Endscraper carinated,Endscraper,no,NA,Continuous left,NA,NA,NA,NA,NA,NA,Lamellar,NA,NA,NA,NA,NA,10.60000038,NA,NA,3.304347853,4.056179778,0.889196671,4578.445801,2170.067023,Artec.Spider,yes
